pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
socal-fire_00000833,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000833_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000833_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000833_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000833_post_disaster.json,0,0,0,0,0
hurricane-florence_00000293,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000293_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000293_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000293_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000293_post_disaster.json,54,54,0,0,0
hurricane-florence_00000372,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000372_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000372_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000372_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000372_post_disaster.json,38,38,0,0,0
hurricane-florence_00000418,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000418_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000418_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000418_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000418_post_disaster.json,105,105,0,0,0
santa-rosa-wildfire_00000224,no-damage,no_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000224_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000224_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000224_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000224_post_disaster.json,40,40,0,0,0
socal-fire_00001373,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001373_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001373_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001373_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001373_post_disaster.json,0,0,0,0,0
palu-tsunami_00000179,no-damage,no_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000179_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000179_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000179_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000179_post_disaster.json,475,475,0,0,0
socal-fire_00000272,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000272_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000272_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000272_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000272_post_disaster.json,0,0,0,0,0
hurricane-florence_00000356,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000356_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000356_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000356_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000356_post_disaster.json,6,6,0,0,0
midwest-flooding_00000123,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000123_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000123_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000123_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000123_post_disaster.json,0,0,0,0,0
hurricane-harvey_00000172,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000172_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000172_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000172_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000172_post_disaster.json,159,159,0,0,0
santa-rosa-wildfire_00000192,no-damage,no_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000192_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000192_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000192_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000192_post_disaster.json,0,0,0,0,0
socal-fire_00000884,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000884_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000884_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000884_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000884_post_disaster.json,0,0,0,0,0
socal-fire_00001146,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001146_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001146_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001146_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001146_post_disaster.json,0,0,0,0,0
midwest-flooding_00000211,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000211_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000211_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000211_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000211_post_disaster.json,0,0,0,0,0
socal-fire_00000079,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000079_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000079_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000079_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000079_post_disaster.json,0,0,0,0,0
hurricane-harvey_00000016,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000016_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000016_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000016_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000016_post_disaster.json,41,41,0,0,0
socal-fire_00000240,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000240_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000240_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000240_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000240_post_disaster.json,45,45,0,0,0
socal-fire_00000985,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000985_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000985_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000985_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000985_post_disaster.json,0,0,0,0,0
hurricane-harvey_00000389,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000389_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000389_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000389_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000389_post_disaster.json,56,56,0,0,0
socal-fire_00000006,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000006_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000006_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000006_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000006_post_disaster.json,11,11,0,0,0
socal-fire_00001319,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001319_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001319_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001319_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001319_post_disaster.json,0,0,0,0,0
midwest-flooding_00000125,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000125_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000125_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000125_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000125_post_disaster.json,5,5,0,0,0
socal-fire_00000751,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000751_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000751_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000751_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000751_post_disaster.json,0,0,0,0,0
midwest-flooding_00000308,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000308_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000308_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000308_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000308_post_disaster.json,6,6,0,0,0
midwest-flooding_00000442,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000442_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000442_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000442_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000442_post_disaster.json,9,9,0,0,0
hurricane-michael_00000029,no-damage,no_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000029_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000029_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000029_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000029_post_disaster.json,0,0,0,0,0
socal-fire_00000691,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000691_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000691_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000691_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000691_post_disaster.json,2,2,0,0,0
socal-fire_00000602,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000602_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000602_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000602_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000602_post_disaster.json,0,0,0,0,0
socal-fire_00001348,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001348_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001348_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001348_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001348_post_disaster.json,0,0,0,0,0
socal-fire_00000397,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000397_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000397_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000397_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000397_post_disaster.json,0,0,0,0,0
socal-fire_00001320,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001320_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001320_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001320_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001320_post_disaster.json,0,0,0,0,0
socal-fire_00000697,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000697_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000697_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000697_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000697_post_disaster.json,0,0,0,0,0
midwest-flooding_00000265,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000265_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000265_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000265_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000265_post_disaster.json,15,15,0,0,0
socal-fire_00000337,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000337_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000337_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000337_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000337_post_disaster.json,16,16,0,0,0
socal-fire_00001129,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001129_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001129_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001129_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001129_post_disaster.json,0,0,0,0,0
hurricane-harvey_00000288,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000288_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000288_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000288_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000288_post_disaster.json,0,0,0,0,0
socal-fire_00000270,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000270_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000270_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000270_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000270_post_disaster.json,0,0,0,0,0
socal-fire_00000151,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000151_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000151_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000151_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000151_post_disaster.json,0,0,0,0,0
mexico-earthquake_00000168,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000168_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000168_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000168_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000168_post_disaster.json,26,26,0,0,0
hurricane-florence_00000298,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000298_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000298_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000298_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000298_post_disaster.json,26,26,0,0,0
midwest-flooding_00000358,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000358_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000358_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000358_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000358_post_disaster.json,17,17,0,0,0
socal-fire_00000935,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000935_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000935_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000935_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000935_post_disaster.json,137,137,0,0,0
midwest-flooding_00000066,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000066_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000066_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000066_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000066_post_disaster.json,280,280,0,0,0
hurricane-florence_00000221,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000221_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000221_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000221_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000221_post_disaster.json,0,0,0,0,0
socal-fire_00000445,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000445_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000445_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000445_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000445_post_disaster.json,0,0,0,0,0
socal-fire_00000624,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000624_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000624_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000624_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000624_post_disaster.json,0,0,0,0,0
hurricane-florence_00000331,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000331_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000331_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000331_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000331_post_disaster.json,34,34,0,0,0
hurricane-harvey_00000379,no-damage,no_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000379_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000379_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000379_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000379_post_disaster.json,134,134,0,0,0
socal-fire_00000231,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000231_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000231_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000231_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000231_post_disaster.json,5,5,0,0,0
guatemala-volcano_00000007,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000007_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000007_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000007_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000007_post_disaster.json,9,9,0,0,0
mexico-earthquake_00000110,no-damage,no_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000110_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000110_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000110_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000110_post_disaster.json,57,57,0,0,0
socal-fire_00000984,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000984_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000984_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000984_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000984_post_disaster.json,0,0,0,0,0
socal-fire_00000078,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000078_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000078_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000078_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000078_post_disaster.json,0,0,0,0,0
socal-fire_00000790,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000790_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000790_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000790_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000790_post_disaster.json,35,35,0,0,0
midwest-flooding_00000197,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000197_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000197_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000197_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000197_post_disaster.json,3,3,0,0,0
socal-fire_00000581,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000581_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000581_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000581_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000581_post_disaster.json,0,0,0,0,0
socal-fire_00000842,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000842_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000842_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000842_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000842_post_disaster.json,0,0,0,0,0
socal-fire_00000107,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000107_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000107_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000107_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000107_post_disaster.json,0,0,0,0,0
socal-fire_00001101,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001101_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001101_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001101_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001101_post_disaster.json,0,0,0,0,0
socal-fire_00001369,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001369_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001369_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001369_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001369_post_disaster.json,0,0,0,0,0
hurricane-matthew_00000269,no-damage,no_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000269_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000269_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000269_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000269_post_disaster.json,0,0,0,0,0
midwest-flooding_00000313,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000313_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000313_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000313_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000313_post_disaster.json,90,90,0,0,0
socal-fire_00001283,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00001283_pre_disaster.png,Full dataset\train\train\images\socal-fire_00001283_post_disaster.png,Full dataset\train\train\labels\socal-fire_00001283_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00001283_post_disaster.json,0,0,0,0,0
socal-fire_00000564,no-damage,no_damage,socal-fire,fire,Full dataset\train\train\images\socal-fire_00000564_pre_disaster.png,Full dataset\train\train\images\socal-fire_00000564_post_disaster.png,Full dataset\train\train\labels\socal-fire_00000564_pre_disaster.json,Full dataset\train\train\labels\socal-fire_00000564_post_disaster.json,0,0,0,0,0
midwest-flooding_00000153,no-damage,no_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000153_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000153_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000153_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000153_post_disaster.json,0,0,0,0,0
