pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
hurricane-michael_00000509,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000509_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000509_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000509_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000509_post_disaster.json,125,112,6,7,0
hurricane-florence_00000072,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000072_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000072_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000072_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000072_post_disaster.json,5,0,0,5,0
hurricane-harvey_00000144,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000144_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000144_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000144_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000144_post_disaster.json,12,0,6,6,0
hurricane-harvey_00000238,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000238_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000238_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000238_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000238_post_disaster.json,33,22,4,7,0
hurricane-florence_00000390,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000390_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000390_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000390_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000390_post_disaster.json,7,0,1,6,0
hurricane-michael_00000056,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000056_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000056_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000056_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000056_post_disaster.json,57,44,9,4,0
midwest-flooding_00000416,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000416_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000416_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000416_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000416_post_disaster.json,18,15,2,1,0
hurricane-harvey_00000299,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000299_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000299_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000299_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000299_post_disaster.json,1,0,0,1,0
hurricane-harvey_00000000,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000000_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000000_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000000_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000000_post_disaster.json,30,0,23,7,0
hurricane-florence_00000514,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000514_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000514_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000514_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000514_post_disaster.json,4,0,0,4,0
mexico-earthquake_00000108,major-damage,major_damage,mexico-earthquake,earthquake,Full dataset\train\train\images\mexico-earthquake_00000108_pre_disaster.png,Full dataset\train\train\images\mexico-earthquake_00000108_post_disaster.png,Full dataset\train\train\labels\mexico-earthquake_00000108_pre_disaster.json,Full dataset\train\train\labels\mexico-earthquake_00000108_post_disaster.json,143,138,4,1,0
hurricane-harvey_00000136,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000136_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000136_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000136_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000136_post_disaster.json,6,0,0,6,0
hurricane-florence_00000425,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000425_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000425_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000425_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000425_post_disaster.json,17,15,0,2,0
hurricane-michael_00000220,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000220_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000220_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000220_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000220_post_disaster.json,71,53,14,4,0
midwest-flooding_00000395,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000395_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000395_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000395_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000395_post_disaster.json,3,1,1,1,0
hurricane-harvey_00000332,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000332_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000332_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000332_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000332_post_disaster.json,5,0,0,5,0
hurricane-florence_00000083,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000083_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000083_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000083_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000083_post_disaster.json,4,0,0,4,0
midwest-flooding_00000206,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000206_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000206_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000206_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000206_post_disaster.json,14,11,1,2,0
hurricane-florence_00000438,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000438_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000438_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000438_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000438_post_disaster.json,7,0,0,7,0
hurricane-florence_00000470,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000470_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000470_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000470_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000470_post_disaster.json,18,0,0,18,0
hurricane-florence_00000453,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000453_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000453_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000453_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000453_post_disaster.json,8,0,0,8,0
santa-rosa-wildfire_00000168,major-damage,major_damage,santa-rosa-wildfire,fire,Full dataset\train\train\images\santa-rosa-wildfire_00000168_pre_disaster.png,Full dataset\train\train\images\santa-rosa-wildfire_00000168_post_disaster.png,Full dataset\train\train\labels\santa-rosa-wildfire_00000168_pre_disaster.json,Full dataset\train\train\labels\santa-rosa-wildfire_00000168_post_disaster.json,19,12,4,3,0
hurricane-harvey_00000429,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000429_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000429_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000429_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000429_post_disaster.json,184,0,12,172,0
midwest-flooding_00000170,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000170_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000170_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000170_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000170_post_disaster.json,19,14,4,1,0
hurricane-michael_00000499,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000499_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000499_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000499_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000499_post_disaster.json,111,84,19,8,0
hurricane-florence_00000469,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000469_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000469_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000469_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000469_post_disaster.json,1,0,0,1,0
hurricane-harvey_00000329,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000329_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000329_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000329_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000329_post_disaster.json,15,0,0,15,0
hurricane-florence_00000086,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000086_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000086_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000086_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000086_post_disaster.json,7,1,0,6,0
hurricane-harvey_00000272,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000272_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000272_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000272_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000272_post_disaster.json,4,0,1,3,0
hurricane-michael_00000234,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000234_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000234_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000234_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000234_post_disaster.json,24,19,4,1,0
hurricane-florence_00000481,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000481_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000481_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000481_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000481_post_disaster.json,15,0,0,15,0
hurricane-florence_00000192,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000192_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000192_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000192_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000192_post_disaster.json,3,0,0,3,0
hurricane-harvey_00000507,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000507_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000507_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000507_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000507_post_disaster.json,156,0,68,88,0
hurricane-michael_00000049,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000049_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000049_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000049_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000049_post_disaster.json,116,81,26,9,0
hurricane-florence_00000419,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000419_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000419_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000419_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000419_post_disaster.json,6,0,0,6,0
hurricane-michael_00000388,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000388_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000388_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000388_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000388_post_disaster.json,81,55,24,2,0
hurricane-harvey_00000439,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000439_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000439_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000439_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000439_post_disaster.json,189,4,42,143,0
hurricane-florence_00000496,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000496_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000496_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000496_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000496_post_disaster.json,1,0,0,1,0
hurricane-michael_00000393,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000393_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000393_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000393_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000393_post_disaster.json,1,0,0,1,0
hurricane-harvey_00000043,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000043_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000043_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000043_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000043_post_disaster.json,1,0,0,1,0
hurricane-florence_00000144,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000144_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000144_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000144_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000144_post_disaster.json,3,2,0,1,0
hurricane-harvey_00000451,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000451_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000451_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000451_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000451_post_disaster.json,250,27,48,175,0
hurricane-florence_00000123,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000123_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000123_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000123_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000123_post_disaster.json,6,0,0,6,0
hurricane-michael_00000405,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000405_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000405_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000405_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000405_post_disaster.json,70,35,17,18,0
hurricane-michael_00000181,major-damage,major_damage,hurricane-michael,wind,Full dataset\train\train\images\hurricane-michael_00000181_pre_disaster.png,Full dataset\train\train\images\hurricane-michael_00000181_post_disaster.png,Full dataset\train\train\labels\hurricane-michael_00000181_pre_disaster.json,Full dataset\train\train\labels\hurricane-michael_00000181_post_disaster.json,113,65,42,6,0
hurricane-florence_00000411,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000411_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000411_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000411_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000411_post_disaster.json,32,13,0,19,0
hurricane-harvey_00000480,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000480_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000480_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000480_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000480_post_disaster.json,102,1,40,61,0
hurricane-florence_00000445,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000445_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000445_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000445_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000445_post_disaster.json,8,0,0,8,0
hurricane-florence_00000065,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000065_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000065_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000065_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000065_post_disaster.json,2,0,0,2,0
hurricane-harvey_00000030,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000030_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000030_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000030_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000030_post_disaster.json,88,19,49,20,0
hurricane-florence_00000503,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000503_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000503_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000503_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000503_post_disaster.json,1,0,0,1,0
hurricane-harvey_00000040,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000040_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000040_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000040_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000040_post_disaster.json,14,0,3,11,0
midwest-flooding_00000299,major-damage,major_damage,midwest-flooding,flooding,Full dataset\train\train\images\midwest-flooding_00000299_pre_disaster.png,Full dataset\train\train\images\midwest-flooding_00000299_post_disaster.png,Full dataset\train\train\labels\midwest-flooding_00000299_pre_disaster.json,Full dataset\train\train\labels\midwest-flooding_00000299_post_disaster.json,58,53,3,2,0
hurricane-matthew_00000158,major-damage,major_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000158_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000158_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000158_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000158_post_disaster.json,535,0,94,441,0
hurricane-harvey_00000492,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000492_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000492_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000492_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000492_post_disaster.json,110,86,6,18,0
hurricane-florence_00000379,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000379_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000379_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000379_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000379_post_disaster.json,5,1,0,4,0
palu-tsunami_00000005,major-damage,major_damage,palu-tsunami,tsunami,Full dataset\train\train\images\palu-tsunami_00000005_pre_disaster.png,Full dataset\train\train\images\palu-tsunami_00000005_post_disaster.png,Full dataset\train\train\labels\palu-tsunami_00000005_pre_disaster.json,Full dataset\train\train\labels\palu-tsunami_00000005_post_disaster.json,159,158,0,1,0
hurricane-florence_00000431,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000431_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000431_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000431_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000431_post_disaster.json,1,0,0,1,0
hurricane-matthew_00000034,major-damage,major_damage,hurricane-matthew,wind,Full dataset\train\train\images\hurricane-matthew_00000034_pre_disaster.png,Full dataset\train\train\images\hurricane-matthew_00000034_post_disaster.png,Full dataset\train\train\labels\hurricane-matthew_00000034_pre_disaster.json,Full dataset\train\train\labels\hurricane-matthew_00000034_post_disaster.json,16,2,10,4,0
hurricane-harvey_00000265,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000265_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000265_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000265_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000265_post_disaster.json,38,0,0,38,0
hurricane-harvey_00000243,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000243_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000243_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000243_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000243_post_disaster.json,6,0,0,6,0
hurricane-harvey_00000022,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000022_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000022_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000022_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000022_post_disaster.json,39,18,11,10,0
hurricane-florence_00000460,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000460_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000460_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000460_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000460_post_disaster.json,9,3,0,6,0
hurricane-florence_00000070,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000070_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000070_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000070_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000070_post_disaster.json,14,0,1,13,0
hurricane-florence_00000102,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000102_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000102_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000102_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000102_post_disaster.json,10,0,0,10,0
hurricane-harvey_00000438,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000438_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000438_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000438_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000438_post_disaster.json,144,32,29,83,0
hurricane-harvey_00000045,major-damage,major_damage,hurricane-harvey,flooding,Full dataset\train\train\images\hurricane-harvey_00000045_pre_disaster.png,Full dataset\train\train\images\hurricane-harvey_00000045_post_disaster.png,Full dataset\train\train\labels\hurricane-harvey_00000045_pre_disaster.json,Full dataset\train\train\labels\hurricane-harvey_00000045_post_disaster.json,3,0,0,3,0
