pair_id,label,class_dir,disaster,disaster_type,pre_image,post_image,pre_json,post_json,building_count,no_damage_buildings,minor_damage_buildings,major_damage_buildings,destroyed_buildings
guatemala-volcano_00000018,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000018_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000018_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000018_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000018_post_disaster.json,12,10,2,0,0
guatemala-volcano_00000019,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000019_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000019_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000019_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000019_post_disaster.json,22,17,1,3,1
guatemala-volcano_00000023,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000023_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000023_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000023_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000023_post_disaster.json,167,167,0,0,0
guatemala-volcano_00000024,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000024_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000024_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000024_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000024_post_disaster.json,67,67,0,0,0
guatemala-volcano_00000025,destroyed,destroyed,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000025_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000025_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000025_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000025_post_disaster.json,27,0,0,6,21
guatemala-volcano_00000026,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000026_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000026_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000026_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000026_post_disaster.json,30,30,0,0,0
guatemala-volcano_00000027,no-damage,no_damage,guatemala-volcano,volcano,Full dataset\train\train\images\guatemala-volcano_00000027_pre_disaster.png,Full dataset\train\train\images\guatemala-volcano_00000027_post_disaster.png,Full dataset\train\train\labels\guatemala-volcano_00000027_pre_disaster.json,Full dataset\train\train\labels\guatemala-volcano_00000027_post_disaster.json,25,25,0,0,0
hurricane-florence_00000000,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000000_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000000_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000000_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000000_post_disaster.json,110,110,0,0,0
hurricane-florence_00000001,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000001_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000001_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000001_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000001_post_disaster.json,90,88,2,0,0
hurricane-florence_00000002,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000002_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000002_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000002_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000002_post_disaster.json,6,6,0,0,0
hurricane-florence_00000003,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000003_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000003_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000003_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000003_post_disaster.json,66,66,0,0,0
hurricane-florence_00000008,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000008_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000008_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000008_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000008_post_disaster.json,22,22,0,0,0
hurricane-florence_00000012,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000012_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000012_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000012_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000012_post_disaster.json,36,36,0,0,0
hurricane-florence_00000015,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000015_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000015_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000015_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000015_post_disaster.json,106,106,0,0,0
hurricane-florence_00000016,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000016_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000016_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000016_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000016_post_disaster.json,67,67,0,0,0
hurricane-florence_00000018,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000018_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000018_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000018_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000018_post_disaster.json,47,0,0,42,5
hurricane-florence_00000020,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000020_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000020_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000020_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000020_post_disaster.json,11,11,0,0,0
hurricane-florence_00000022,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000022_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000022_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000022_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000022_post_disaster.json,6,0,0,6,0
hurricane-florence_00000023,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000023_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000023_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000023_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000023_post_disaster.json,3,3,0,0,0
hurricane-florence_00000024,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000024_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000024_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000024_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000024_post_disaster.json,15,15,0,0,0
hurricane-florence_00000026,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000026_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000026_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000026_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000026_post_disaster.json,27,27,0,0,0
hurricane-florence_00000027,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000027_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000027_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000027_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000027_post_disaster.json,1,1,0,0,0
hurricane-florence_00000028,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000028_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000028_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000028_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000028_post_disaster.json,108,108,0,0,0
hurricane-florence_00000030,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000030_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000030_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000030_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000030_post_disaster.json,7,7,0,0,0
hurricane-florence_00000031,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000031_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000031_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000031_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000031_post_disaster.json,10,10,0,0,0
hurricane-florence_00000032,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000032_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000032_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000032_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000032_post_disaster.json,18,18,0,0,0
hurricane-florence_00000036,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000036_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000036_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000036_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000036_post_disaster.json,38,38,0,0,0
hurricane-florence_00000037,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000037_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000037_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000037_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000037_post_disaster.json,13,13,0,0,0
hurricane-florence_00000042,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000042_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000042_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000042_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000042_post_disaster.json,17,17,0,0,0
hurricane-florence_00000043,destroyed,destroyed,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000043_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000043_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000043_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000043_post_disaster.json,1,0,0,0,1
hurricane-florence_00000044,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000044_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000044_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000044_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000044_post_disaster.json,5,5,0,0,0
hurricane-florence_00000045,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000045_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000045_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000045_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000045_post_disaster.json,25,25,0,0,0
hurricane-florence_00000048,minor-damage,minor_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000048_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000048_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000048_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000048_post_disaster.json,23,5,5,13,0
hurricane-florence_00000049,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000049_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000049_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000049_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000049_post_disaster.json,3,0,0,3,0
hurricane-florence_00000051,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000051_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000051_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000051_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000051_post_disaster.json,20,1,2,17,0
hurricane-florence_00000053,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000053_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000053_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000053_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000053_post_disaster.json,7,7,0,0,0
hurricane-florence_00000054,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000054_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000054_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000054_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000054_post_disaster.json,12,12,0,0,0
hurricane-florence_00000055,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000055_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000055_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000055_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000055_post_disaster.json,8,1,2,5,0
hurricane-florence_00000057,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000057_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000057_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000057_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000057_post_disaster.json,0,0,0,0,0
hurricane-florence_00000058,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000058_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000058_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000058_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000058_post_disaster.json,0,0,0,0,0
hurricane-florence_00000059,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000059_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000059_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000059_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000059_post_disaster.json,4,4,0,0,0
hurricane-florence_00000060,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000060_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000060_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000060_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000060_post_disaster.json,13,13,0,0,0
hurricane-florence_00000061,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000061_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000061_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000061_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000061_post_disaster.json,11,11,0,0,0
hurricane-florence_00000062,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000062_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000062_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000062_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000062_post_disaster.json,6,5,0,1,0
hurricane-florence_00000063,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000063_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000063_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000063_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000063_post_disaster.json,24,24,0,0,0
hurricane-florence_00000064,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000064_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000064_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000064_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000064_post_disaster.json,36,36,0,0,0
hurricane-florence_00000065,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000065_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000065_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000065_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000065_post_disaster.json,2,0,0,2,0
hurricane-florence_00000066,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000066_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000066_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000066_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000066_post_disaster.json,16,16,0,0,0
hurricane-florence_00000067,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000067_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000067_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000067_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000067_post_disaster.json,25,25,0,0,0
hurricane-florence_00000069,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000069_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000069_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000069_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000069_post_disaster.json,9,9,0,0,0
hurricane-florence_00000070,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000070_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000070_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000070_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000070_post_disaster.json,14,0,1,13,0
hurricane-florence_00000072,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000072_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000072_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000072_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000072_post_disaster.json,5,0,0,5,0
hurricane-florence_00000073,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000073_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000073_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000073_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000073_post_disaster.json,1,1,0,0,0
hurricane-florence_00000075,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000075_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000075_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000075_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000075_post_disaster.json,25,25,0,0,0
hurricane-florence_00000078,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000078_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000078_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000078_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000078_post_disaster.json,4,0,1,3,0
hurricane-florence_00000079,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000079_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000079_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000079_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000079_post_disaster.json,8,7,1,0,0
hurricane-florence_00000080,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000080_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000080_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000080_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000080_post_disaster.json,5,0,0,5,0
hurricane-florence_00000083,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000083_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000083_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000083_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000083_post_disaster.json,4,0,0,4,0
hurricane-florence_00000084,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000084_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000084_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000084_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000084_post_disaster.json,52,52,0,0,0
hurricane-florence_00000085,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000085_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000085_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000085_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000085_post_disaster.json,26,26,0,0,0
hurricane-florence_00000086,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000086_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000086_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000086_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000086_post_disaster.json,7,1,0,6,0
hurricane-florence_00000088,major-damage,major_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000088_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000088_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000088_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000088_post_disaster.json,1,0,0,1,0
hurricane-florence_00000091,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000091_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000091_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000091_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000091_post_disaster.json,123,123,0,0,0
hurricane-florence_00000093,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000093_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000093_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000093_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000093_post_disaster.json,0,0,0,0,0
hurricane-florence_00000094,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000094_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000094_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000094_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000094_post_disaster.json,43,43,0,0,0
hurricane-florence_00000096,no-damage,no_damage,hurricane-florence,flooding,Full dataset\train\train\images\hurricane-florence_00000096_pre_disaster.png,Full dataset\train\train\images\hurricane-florence_00000096_post_disaster.png,Full dataset\train\train\labels\hurricane-florence_00000096_pre_disaster.json,Full dataset\train\train\labels\hurricane-florence_00000096_post_disaster.json,140,140,0,0,0
